Dodge,Attitude 1.6L GLS 4DRS AT ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Atos 1.1L BASICO ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Atos 1.1L LUJO ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Attitude 1.4L GL 4DRS MT ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Ikon MID AA Electrico,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Focus Ambiente TA,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Ikon MID AA Electrico Bolsa de Aire,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Focus Ambiente TM,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Focus Sport TA,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Focus Sport TM,Portalentes p/conductor,5,0.0,0.22914286,0.0
Ford,Focus ST,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Caliber  2.0 SE AUT. CVT AC ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Caliber 1.8 SE MANUAL,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Caliber 2.4 R/T AWD AUTO,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Caliber 2.4 R/T FWD AUTO ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Caliber 1.8 SXT BASE MAN ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Dodge,Caliber 2.0 SXT BASE AUT. ,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Platina Grado Q,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Sentra 2.0 Custom,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Sentra 2.0 Emotion,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Platina Grado K,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Platina Grado K Plus,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Nissan Micra,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Platina Grado A,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Jetta Europa 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Jetta TDI 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Golf 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Jetta Advance,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Jetta Trendline,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo Comfortline 2.0L 4 puertas 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo Comfortline 1.6L 4 puertas 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Astra Paq. D Comfort Automático 1.8L,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Astra Paq. S Sport Manual 2.0L,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Astra Paq. C Comfort Manual 1.8L,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Pointer Pickup Trendl 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Pointer Pickup Base 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Pointer Trendl 3 Ptas 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Pointer Trendl 5 Ptas 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Pointer Base 3 Ptas 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Pointer Base 5 Ptas 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Derby MI 2007,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo Edition,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo GT,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo GTI,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo Highline,Portalentes p/conductor,5,0.0,0.22914286,0.0
Toyota,Yaris H/B 5DR AT Premium,Portalentes p/conductor,5,0.0,0.22914286,0.0
Toyota,Yaris H/B 5DR MT Premium,Portalentes p/conductor,5,0.0,0.22914286,0.0
Volkswagen,Polo Cross,Portalentes p/conductor,5,0.0,0.22914286,0.0
Toyota,Yaris H/B 5DR RS 3DR,Portalentes p/conductor,5,0.0,0.22914286,0.0
Toyota,Yaris H/B 5DR AT Core,Portalentes p/conductor,5,0.0,0.22914286,0.0
Toyota,Yaris H/B 5DR MT Core,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan B,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan C,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan D,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan F,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan M,Portalentes p/conductor,5,0.0,0.22914286,0.0
Renault,Clio Expression Trans. Manual/Frenos ABS,Portalentes p/conductor,5,0.0,0.22914286,0.0
Renault,Clio Authentique Trans. Manual/Con Aire,Portalentes p/conductor,5,0.0,0.22914286,0.0
Renault,Clio Expression Trans. Automatica/Frenos ABS,Portalentes p/conductor,5,0.0,0.22914286,0.0
Renault,Clio Authentique Trans. Automática/Con Aire,Portalentes p/conductor,5,0.0,0.22914286,0.0
Renault,Clio Authentique Trans. Manual/Sin Aire,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Tsuru GS1 Aut,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Tsuru GS1 manual,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Tsuru GS2 Aut,Portalentes p/conductor,5,0.0,0.22914286,0.0
Nissan,Tsuru GS2 Manual,Portalentes p/conductor,5,0.0,0.22914286,0.0
Chevrolet,Chevy C2 5 ptas. Paq. M con Aire Acondicionado,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 5 ptas. Paq. D Comfort Transmisión Automática,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 5 ptas. Paq. C Comfort,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Golf GT,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Golf Highline,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Golf iGolf,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Derby base  2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Lupo 5 Ptas Comfortline 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Lupo 3 Ptas Trendline AC/CD 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Lupo 5 Ptas Trendline 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Polo Base 1.6L 4 puertas 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Golf Sportline,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Golf R32,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Lupo  3 Ptas Trendline 2007 ,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Lupo 5 Ptas Trendline AC/CD 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Lupo 3 Ptas Comfortline 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Volkswagen,Jetta Trendline 2007,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Dodge,Caliber  2.0 SXT PREMIUM AUT. ,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Corsa Hatchback 5 ptas. Paq. E,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Corsa Sedan 4 ptas. Paq. E,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Corsa Sedan 4 ptas. Paq. F,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Peugeot,Peugeot 307 M. XSI 3p.,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 3 ptas. Paq. B,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 3 ptas. Paq. C Comfort,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 5 ptas. Paq. B,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 3 ptas. Paq. M con Aire Acondicionado,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Chevrolet,Chevy C2 3 ptas. Paq. D Comfort Transmisión Automática,Portalentes p/conductor,5,1.0,0.22914286,0.22914286
Peugeot,Peugeot 307 M. XSI 3p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 M. XR 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 M. XR 3p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 A. XS Pack 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 M. X-LINE 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 A. XS Pack 5p. Piel,Portavasos delantero,6,0.0,0.22914286,0.0
Renault,Megane Hatchback 5 ptas. AUTH,Portavasos delantero,6,0.0,0.22914286,0.0
Renault,Megane Hatchback 3 ptas. AUTH,Portavasos delantero,6,0.0,0.22914286,0.0
Renault,Megane Sedán AUTH,Portavasos delantero,6,0.0,0.22914286,0.0
Renault,Megane Hatchback 5 ptas. EXP,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 A. XS-LINE 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 A. X-LINE 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Renault,Megane Sedán EXP,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 A. Féline 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 M. Féline 3p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 M.  XS 3P.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 A. XT 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 A. XR 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 307 A. X-LINE 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 M. XS-LINE 3p.,Portavasos delantero,6,0.0,0.22914286,0.0
Peugeot,Peugeot 206 M. XS-LINE 5p.,Portavasos delantero,6,0.0,0.22914286,0.0
Seat,Córdoba Reference,Portavasos delantero,6,0.0,0.22914286,0.0
Seat,Córdoba Blitz,Portavasos delantero,6,0.0,0.22914286,0.0
Nissan,Tsuru Special Edition,Portavasos delantero,6,0.0,0.22914286,0.0
Nissan,Tsuru GS-I Automático,Portavasos delantero,6,0.0,0.22914286,0.0
Nissan,Tsuru GS-I Manual,Portavasos delantero,6,0.0,0.22914286,0.0
Nissan,Tsuru GS-II Manual,Portavasos delantero,6,0.0,0.22914286,0.0
Nissan,Tsuru GS-II Automático,Portavasos delantero,6,0.0,0.22914286,0.0
Seat,Ibiza FR,Portavasos delantero,6,0.0,0.22914286,0.0
Seat,Ibiza Blitz 1.6L,Portavasos delantero,6,0.0,0.22914286,0.0
Renault,Megane Hatchback 3 ptas.  EXP,Portavasos delantero,6,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan 4 ptas. Paq. F,Portavasos delantero,6,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan 4 ptas. Paq. E,Portavasos delantero,6,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan 4 ptas. Paq. M,Portavasos delantero,6,0.0,0.22914286,0.0
Chevrolet,Corsa Hatchback 5 ptas. Paq. E,Portavasos delantero,6,0.0,0.22914286,0.0
Chevrolet,Corsa Sedan 4 ptas. Paq. B ,Portavasos delantero,6,0.0,0.22914286,0.0
